time (s),V(vdd_pll) (V),V(ctrl) (V),I(mp0) (A),V(vref) (V)
1.749e-07,0.8040188,1.19997,0.001533495,0.6004796
1.752e-07,0.8045794,1.2,0.001532392,0.6004605
1.755e-07,0.8044463,1.200003,0.001532871,0.6004746
1.758e-07,0.8048237,1.199968,0.001533368,0.6004604
1.76e-07,0.8047348,1.199998,0.001533176,0.6004861
1.761e-07,0.8047129,1.200014,0.001532505,0.6004557
1.764e-07,0.8047141,1.200008,0.0015337,0.600477
1.76575e-07,0.8050643,1.200013,0.001532599,0.6004485
1.7659e-07,0.8048777,1.199973,0.001533792,0.6004619
1.76605e-07,0.8047327,1.198929,0.001532412,0.6004714
1.7662e-07,0.8047029,1.161085,0.001530993,0.6004731
1.76635e-07,0.8050586,1.072372,0.001526345,0.6005
1.7665e-07,0.805,0.9407607,0.001519257,0.6004734
1.76665e-07,0.8049175,0.7782492,0.001512277,0.6004848
1.7668e-07,0.8049623,0.5995795,0.001502861,0.6004609
1.76695e-07,0.8049816,0.4208878,0.001494348,0.600481
1.767e-07,0.8048095,0.3642074,0.001491154,0.6004894
1.7671e-07,0.8053173,0.2584986,0.001486703,0.6004576
1.76725e-07,0.8046476,0.1270871,0.001478696,0.6004874
1.7674e-07,0.8051208,0.03855516,0.001475151,0.6004899
1.76755e-07,0.8049068,0.001005357,0.001473345,0.6004914
1.7677e-07,0.8049863,2.895665e-06,0.001473201,0.6004692
1.76785e-07,0.8049639,2.739168e-05,0.001472784,0.6004437
1.77e-07,0.8050825,1.350759e-06,0.001472357,0.6004386
1.773e-07,0.805075,3.126922e-05,0.001472951,0.6004722
1.776e-07,0.8051552,2.045253e-05,0.001472596,0.6004877
1.779e-07,0.8052622,1.222698e-05,0.001472642,0.6004816
1.78e-07,0.8052233,-1.111787e-05,0.001473527,0.6004579
1.782e-07,0.8052339,-5.640944e-06,0.001473147,0.600436
1.785e-07,0.8053607,3.209213e-05,0.001473454,0.6004778
1.788e-07,0.8054546,1.008927e-05,0.001472454,0.6005113
1.791e-07,0.8053907,-2.686108e-06,0.001473265,0.6004674
1.794e-07,0.8055076,-6.804744e-06,0.001472602,0.6004652
1.797e-07,0.8054566,2.4462e-05,0.001472901,0.6005022
1.8e-07,0.8054049,9.008921e-06,0.001472403,0.6004666
1.80095e-07,0.80535,-3.953904e-05,0.001473286,0.6004838
1.8011e-07,0.8053913,5.618744e-06,0.001472887,0.600453
1.80125e-07,0.8052251,8.108634e-05,0.001473572,0.6004488
1.8014e-07,0.8055486,0.03275663,0.001474279,0.6004524
1.80155e-07,0.805198,0.121559,0.001479071,0.600461
1.8017e-07,0.8054966,0.2578579,0.001485006,0.6004582
1.80185e-07,0.8052752,0.4280295,0.001493431,0.6005071
1.802e-07,0.805224,0.615237,0.001503565,0.6004543
1.80215e-07,0.8053348,0.8009651,0.001513065,0.6004843
1.8023e-07,0.8050185,0.9667283,0.001521311,0.6004559
1.80245e-07,0.8052788,1.096213,0.001527213,0.6005249
1.8026e-07,0.805365,1.176517,0.001532611,0.6005128
1.80275e-07,0.8054037,1.199988,0.001533581,0.6004729
1.8029e-07,0.8054826,1.199995,0.001533409,0.6004894
1.803e-07,0.8051627,1.200019,0.001532723,0.6004923
1.80305e-07,0.8052491,1.200033,0.001533852,0.6004915
1.806e-07,0.8052075,1.199999,0.001533308,0.600515
1.809e-07,0.8052697,1.199999,0.001533132,0.6004315
1.812e-07,0.8053242,1.199975,0.001532861,0.6004823
1.815e-07,0.8048681,1.199987,0.001532745,0.6004693
1.818e-07,0.8049941,1.199988,0.001532187,0.600454
1.82e-07,0.8049119,1.199987,0.001533371,0.6004808
1.821e-07,0.804777,1.199997,0.001533078,0.6004882
1.824e-07,0.8047192,1.200008,0.001533049,0.6004576
1.827e-07,0.8047028,1.199986,0.001532799,0.6004762
1.82975e-07,0.8046992,1.199984,0.001533047,0.6004621
1.8299e-07,0.8044621,1.199986,0.001533914,0.6004871
1.83e-07,0.8044942,1.19867,0.001532881,0.6004586
1.83005e-07,0.8047608,1.191502,0.001532325,0.6005126
1.8302e-07,0.8043349,1.134837,0.001529652,0.6004978
1.83035e-07,0.8044706,1.029535,0.001524933,0.6004659
1.8305e-07,0.8045799,0.8853047,0.001517647,0.6004835
1.83065e-07,0.8045038,0.7151783,0.001508578,0.6005048
1.8308e-07,0.8046167,0.5346695,0.001499696,0.6004583
1.83095e-07,0.8043377,0.3599567,0.001489529,0.6005325
1.8311e-07,0.8042603,0.2070898,0.001483528,0.6004917
1.83125e-07,0.8044303,0.08988469,0.001477062,0.6004558
1.8314e-07,0.8045234,0.01895558,0.001474433,0.6004986
1.83155e-07,0.8044938,-1.337814e-05,0.00147332,0.6004916
1.8317e-07,0.8044813,2.671808e-05,0.001473491,0.600478
1.83185e-07,0.8047002,2.030313e-05,0.001472887,0.6005221
1.833e-07,0.8044108,3.075674e-06,0.001472444,0.6004519
1.836e-07,0.8042259,3.255357e-05,0.001472509,0.6004966
1.839e-07,0.8040926,-5.501143e-06,0.001473144,0.6004952
1.84e-07,0.8039433,-1.163079e-05,0.001472441,0.6004764
1.842e-07,0.8037124,-1.904346e-05,0.001472878,0.6005037
1.845e-07,0.8040214,1.441546e-05,0.001473468,0.60047
1.848e-07,0.8036769,3.364632e-05,0.001472908,0.600495
1.851e-07,0.8033395,-2.184844e-05,0.001472606,0.6004894
1.854e-07,0.8032273,-1.195242e-05,0.001473029,0.6005266
1.857e-07,0.8033187,-1.822657e-05,0.001473356,0.6004809
1.86e-07,0.802836,-2.941607e-05,0.001472512,0.6004806
1.863e-07,0.8025184,-2.403131e-06,0.001473661,0.6004938
1.86495e-07,0.8023007,2.691855e-05,0.001473321,0.6005127
1.8651e-07,0.8022933,1.525307e-05,0.001473451,0.6005266
1.86525e-07,0.8022064,0.0002949018,0.001472717,0.6005149
1.8654e-07,0.8024482,0.0355983,0.001475294,0.6005016
1.86555e-07,0.8022281,0.1268178,0.00147954,0.6004881
1.8657e-07,0.8025834,0.2649828,0.001487279,0.6004812
1.86585e-07,0.8023622,0.4362968,0.001494293,0.6005042
1.866e-07,0.8022982,0.623859,0.001504306,0.6005099
1.86615e-07,0.8022906,0.8090868,0.001513414,0.6005139
1.8663e-07,0.8022459,0.9735613,0.001521965,0.6004743
1.86645e-07,0.8023882,1.101025,0.001528286,0.600476
1.8666e-07,0.8024528,1.178825,0.001531877,0.6004901
1.86675e-07,0.8024389,1.200027,0.001533169,0.6005407
1.8669e-07,0.8022593,1.200039,0.001534064,0.6004624
1.86705e-07,0.8024822,1.199981,0.001533039,0.6004407
1.869e-07,0.8024137,1.200011,0.00153334,0.6004947
1.872e-07,0.8021078,1.200004,0.001533381,0.6004549
1.875e-07,0.8017413,1.200018,0.00153284,0.6005069
1.878e-07,0.8016241,1.200011,0.00153243,0.6005061
1.88e-07,0.8018028,1.20003,0.001532952,0.6004829
1.881e-07,0.8011808,1.200004,0.001533092,0.6004934
1.884e-07,0.8010813,1.199969,0.001532791,0.6004988
1.887e-07,0.8009625,1.200023,0.001533324,0.6004907
1.89e-07,0.8007831,1.199985,0.001533502,0.6005192
1.893e-07,0.8003959,1.200029,0.001532734,0.6005265
1.89375e-07,0.8000361,1.200002,0.001532732,0.6005088
1.8939e-07,0.8002864,1.199977,0.00153282,0.6004854
1.89405e-07,0.800513,1.200033,0.001533233,0.6005146
1.8942e-07,0.8002131,1.178845,0.001532084,0.6005559
1.89435e-07,0.8002367,1.105555,0.001526965,0.6004917
1.8945e-07,0.8002535,0.9863809,0.001521886,0.6004991
1.89465e-07,0.8003525,0.8321889,0.001515057,0.6005122
1.8948e-07,0.8003612,0.6568594,0.001506078,0.6004939
1.89495e-07,0.8004256,0.4764394,0.001498433,0.6005274
1.8951e-07,0.8003558,0.3072081,0.001489383,0.6005074
1.89525e-07,0.800371,0.1645254,0.001481806,0.6005707
1.8954e-07,0.800567,0.06140921,0.001475646,0.600508
1.89555e-07,0.8000888,0.007070157,0.001473301,0.600524
1.8957e-07,0.8002021,1.686513e-05,0.001473585,0.6004862
1.89585e-07,0.8003956,-3.135168e-05,0.001472859,0.6004896
1.896e-07,0.7999909,1.115111e-05,0.001473048,0.6005517
1.899e-07,0.7998282,4.222687e-05,0.001472722,0.6004903
1.9e-07,0.8000446,2.301761e-05,0.001473347,0.6004979
1.902e-07,0.8000648,-1.059633e-05,0.001472818,0.6005057
1.905e-07,0.7995091,-1.313623e-05,0.001472814,0.6005291
1.908e-07,0.7991745,8.944764e-06,0.001472162,0.6004917
1.911e-07,0.799368,-4.974408e-05,0.001473618,0.6004918
1.914e-07,0.7992922,7.072095e-06,0.001473092,0.6005071
1.917e-07,0.7987191,-1.135986e-05,0.001474084,0.600539
1.92e-07,0.7986876,-2.377287e-05,0.001473306,0.6005091
1.923e-07,0.798441,-2.081889e-05,0.001472644,0.6005188
1.926e-07,0.7983307,-1.32664e-05,0.001472704,0.6004935
1.92895e-07,0.7981324,1.677065e-05,0.00147261,0.6005353
1.929e-07,0.7983715,-1.390128e-05,0.001474016,0.6005097
1.9291e-07,0.7981532,2.06906e-05,0.001473637,0.6005055
1.92925e-07,0.7981928,0.001311836,0.001472578,0.6004743
1.9294e-07,0.7979097,0.04334158,0.001475399,0.6005075
1.92955e-07,0.7982598,0.1405163,0.001479762,0.6005607
1.9297e-07,0.7980923,0.2832688,0.00148698,0.6005142
1.92985e-07,0.7981753,0.4573889,0.001495754,0.6004857
1.93e-07,0.7980829,0.6456733,0.001505197,0.6005165
1.93015e-07,0.7982618,0.8293931,0.001514153,0.6005125
1.9303e-07,0.7980187,0.9903456,0.001522844,0.600529
1.93045e-07,0.7981751,1.112664,0.001528311,0.6004994
1.9306e-07,0.7984185,1.184191,0.001531635,0.6005314
1.93075e-07,0.7979554,1.200015,0.00153315,0.6005085
1.9309e-07,0.798183,1.200003,0.001532848,0.6005128
1.93105e-07,0.79805,1.199978,0.001533841,0.6005044
1.932e-07,0.7980784,1.199954,0.001532958,0.6004818
1.935e-07,0.7979132,1.199994,0.001532411,0.6004973
1.938e-07,0.7978866,1.200024,0.001532463,0.6004975
1.94e-07,0.7977083,1.200004,0.00153343,0.60052
1.941e-07,0.7973575,1.199982,0.001532839,0.6005143
1.944e-07,0.7973072,1.200013,0.001533414,0.60051
1.947e-07,0.7973507,1.20004,0.001532602,0.6005058
1.95e-07,0.7973439,1.199989,0.001532159,0.6005675
1.953e-07,0.7970431,1.20001,0.001533281,0.6005115
1.956e-07,0.7970354,1.199976,0.001532513,0.6004877
1.95775e-07,0.7967841,1.19999,0.001532887,0.6005553
1.9579e-07,0.7967145,1.199955,0.001532505,0.6005295
1.95805e-07,0.7970215,1.20002,0.00153352,0.6004937
1.9582e-07,0.7967065,1.18395,0.001532997,0.6005187
1.95835e-07,0.7969963,1.116392,0.001529608,0.6005479
1.9585e-07,0.7970892,1.001975,0.001522735,0.6005275
1.95865e-07,0.7965497,0.8511458,0.001514726,0.6005114
1.9588e-07,0.7969287,0.6774539,0.001506835,0.6005323
1.95895e-07,0.7968385,0.4967578,0.001497,0.6005098
1.959e-07,0.7970034,0.4378229,0.0014946,0.6005371
1.9591e-07,0.7968814,0.3254452,0.001488179,0.6005231
1.95925e-07,0.7969756,0.1790056,0.001481927,0.6005265
1.9594e-07,0.7966895,0.07081386,0.001476148,0.600514
1.95955e-07,0.7967258,0.01062485,0.001473805,0.6005249
1.9597e-07,0.7967334,2.088756e-05,0.001472585,0.6005286
1.95985e-07,0.7968256,-1.798191e-05,0.001472883,0.600489
1.96e-07,0.7968549,-1.952428e-05,0.00147325,0.6005376
1.962e-07,0.7970743,4.356111e-05,0.00147359,0.6004867
1.965e-07,0.7968402,8.544531e-06,0.001472787,0.6004935
1.968e-07,0.7966289,-5.559808e-05,0.001472741,0.6005323
1.971e-07,0.7967171,-3.158176e-06,0.001472763,0.6005361
1.974e-07,0.7963957,1.062098e-05,0.001472513,0.6005153
1.977e-07,0.7963295,5.034371e-06,0.00147225,0.600513
1.98e-07,0.7964946,-3.339462e-05,0.001473595,0.6004976
1.983e-07,0.7963481,1.742938e-05,0.001472424,0.6005369
1.986e-07,0.7964279,-4.643093e-06,0.001472637,0.6005333
1.989e-07,0.7962315,1.813874e-06,0.00147305,0.6005247
1.992e-07,0.7962604,-1.564029e-05,0.001472737,0.600536
1.99295e-07,0.7963661,-3.191687e-05,0.001473529,0.6005113
1.9931e-07,0.7962529,-6.88107e-06,0.00147255,0.6005578
1.99325e-07,0.7963558,-1.184241e-05,0.001472641,0.6005321
1.9934e-07,0.7961536,0.01915177,0.001474565,0.6005244
1.99355e-07,0.7962805,0.09475013,0.001477337,0.60054
1.9937e-07,0.7963788,0.2203879,0.001483121,0.6005366
1.99385e-07,0.796334,0.3835954,0.001491408,0.6005558
1.994e-07,0.7963017,0.5683394,0.001501598,0.6005146
1.99415e-07,0.7963848,0.7561426,0.001511421,0.6005292
1.9943e-07,0.7963061,0.9285762,0.001519123,0.6005364
1.99445e-07,0.7962267,1.068331,0.001526421,0.6005397
1.9946e-07,0.7964689,1.161726,0.001531052,0.6005123
1.99475e-07,0.7965125,1.199468,0.001533001,0.6005602
1.9949e-07,0.7962231,1.200005,0.001533236,0.6005402
1.995e-07,0.7963694,1.199994,0.001533339,0.6005289
1.99505e-07,0.7961522,1.200019,0.001532983,0.6005206
1.998e-07,0.79656,1.199989,0.001532989,0.6005227
2e-07,0.7963519,1.200026,0.001532829,0.6004973
2.001e-07,0.7966991,1.199993,0.001533072,0.6004983
2.004e-07,0.7964423,1.20001,0.00153317,0.6005583
2.007e-07,0.7964088,1.200005,0.001532069,0.6005599
2.01e-07,0.7964432,1.199967,0.001532789,0.6005247
2.013e-07,0.7965039,1.199995,0.001532858,0.6005368
2.016e-07,0.7966414,1.199973,0.001533559,0.6005405
2.019e-07,0.7968545,1.200004,0.00153255,0.6005426
2.02e-07,0.796855,1.200015,0.001532375,0.6005498
2.02175e-07,0.7965897,1.200014,0.001533077,0.6005687
2.0219e-07,0.7965175,1.199999,0.001532019,0.6005167
2.022e-07,0.7967276,1.199982,0.00153322,0.6005146
2.02205e-07,0.7966074,1.199786,0.001533107,0.600524
2.0222e-07,0.7968416,1.167925,0.001532447,0.6005619
2.02235e-07,0.7967847,1.084554,0.001526907,0.600548
2.0225e-07,0.7967641,0.9571692,0.001521808,0.6005354
2.02265e-07,0.7967,0.7974092,0.001513209,0.6005601
2.0228e-07,0.796871,0.6197336,0.001504491,0.6005395
2.02295e-07,0.7968485,0.440226,0.001495245,0.6005587
2.0231e-07,0.7968524,0.2752795,0.001486443,0.600528
2.02325e-07,0.7970314,0.1397672,0.001479777,0.6005644
2.0234e-07,0.79681,0.04599781,0.001475955,0.6005308
2.02355e-07,0.7968718,0.002503062,0.001473914,0.600543
2.0237e-07,0.796772,-1.390678e-05,0.001473364,0.6005481
2.02385e-07,0.7967651,1.757028e-05,0.001472973,0.600553
2.025e-07,0.7965729,-4.991289e-06,0.001472503,0.6005274
2.028e-07,0.7969261,-1.982935e-05,0.001472116,0.6005314
2.031e-07,0.7969327,-2.368396e-06,0.001473059,0.6005738
2.034e-07,0.7972585,-3.413233e-06,0.001472613,0.60053
2.037e-07,0.7972747,-2.466543e-05,0.001473772,0.6005544
2.04e-07,0.7974057,-1.436093e-05,0.001473723,0.6005279
2.043e-07,0.7975958,-1.755987e-05,0.001472812,0.600539
2.046e-07,0.797631,-4.495693e-05,0.001472687,0.6005248
2.049e-07,0.7975801,-3.238082e-06,0.001473669,0.6005729
2.052e-07,0.7976675,-3.292602e-05,0.00147219,0.6005726
2.055e-07,0.7978193,-5.65054e-06,0.001472851,0.6005447
2.05695e-07,0.797928,2.389767e-05,0.00147195,0.6005606
2.0571e-07,0.7983413,-2.920316e-06,0.001473117,0.6005627
2.05725e-07,0.7984311,0.0001021076,0.001472663,0.600551
2.0574e-07,0.7979241,0.03325558,0.001474279,0.6005462
2.05755e-07,0.7981718,0.1225377,0.001477866,0.6005269
2.0577e-07,0.7980199,0.2591711,0.001485921,0.6005675
2.05785e-07,0.7978642,0.4295915,0.001495212,0.6005324
2.058e-07,0.7979199,0.6168659,0.001504194,0.6005511
2.05815e-07,0.7981956,0.8024988,0.001512728,0.6005203
2.0583e-07,0.7977623,0.9680362,0.001521557,0.6005279
2.05845e-07,0.7979567,1.09713,0.001527944,0.6005675
2.0586e-07,0.7981012,1.176952,0.001531977,0.6005545
2.05875e-07,0.7981495,1.199988,0.001533088,0.6005663
2.0589e-07,0.7983574,1.200049,0.001533448,0.6005369
2.05905e-07,0.7978747,1.199991,0.001533676,0.6005651
2.06e-07,0.7982484,1.199974,0.001533195,0.6005814
2.061e-07,0.7981263,1.200017,0.001533629,0.6005618
2.064e-07,0.7983886,1.199996,0.001532814,0.6005458
2.067e-07,0.7985419,1.199982,0.001532552,0.6005762
2.07e-07,0.7987768,1.199989,0.001532752,0.6005771
2.073e-07,0.7988682,1.200004,0.001533612,0.6005789
2.076e-07,0.7987818,1.199975,0.001533373,0.6005161
2.079e-07,0.7991255,1.199996,0.001532474,0.6005668
2.08e-07,0.7990468,1.200003,0.001532782,0.6005293
2.082e-07,0.7994075,1.200006,0.001532315,0.6005833
2.085e-07,0.7992789,1.200013,0.001533224,0.6005444
2.08575e-07,0.7993139,1.200013,0.001533914,0.6005603
2.0859e-07,0.7992496,1.20001,0.001532866,0.600557
2.08605e-07,0.7994045,1.200016,0.001532807,0.6005433
2.0862e-07,0.7991633,1.176893,0.001532466,0.6005424
2.08635e-07,0.7993792,1.101688,0.001527304,0.6005396
2.0865e-07,0.7991584,0.9808524,0.001523019,0.6005633
2.08665e-07,0.7990059,0.8255492,0.001513807,0.600567
2.0868e-07,0.7994273,0.6497507,0.001504077,0.6005764
2.08695e-07,0.7997177,0.4694485,0.001496416,0.6005717
2.0871e-07,0.7992117,0.3009476,0.001488497,0.6005715
2.08725e-07,0.7995387,0.1595898,0.001480336,0.6005703
2.0874e-07,0.7993481,0.05821766,0.001475487,0.600572
2.08755e-07,0.7994331,0.00602917,0.001473661,0.600555
2.0877e-07,0.7994157,-1.865842e-05,0.00147339,0.6005558
2.08785e-07,0.7993737,3.143984e-05,0.001472933,0.6005461
2.088e-07,0.7996731,2.273313e-06,0.001473229,0.6005588
2.091e-07,0.7994857,-2.981699e-06,0.001472981,0.6005827
2.094e-07,0.7997737,1.340609e-05,0.001472005,0.6005838
2.097e-07,0.799886,-1.765363e-05,0.001472752,0.6005491
2.1e-07,0.7998373,-3.425104e-05,0.001473352,0.6005492
2.12e-07,0.8010884,7.246167e-06,0.001472837,0.6005533
2.12095e-07,0.8007958,1.02171e-05,0.001472788,0.600565
2.1211e-07,0.8007611,-2.488354e-05,0.001473244,0.6005846
2.12125e-07,0.8005493,-2.763598e-05,0.001473292,0.6005621
2.1214e-07,0.801219,0.01865043,0.00147339,0.6005688
2.12155e-07,0.8010538,0.09355914,0.00147863,0.6005507
2.1217e-07,0.8006631,0.218645,0.001483436,0.6005607
2.12185e-07,0.8005286,0.3815532,0.00149229,0.6005599
2.122e-07,0.8010523,0.5660924,0.00150082,0.6005468
2.12215e-07,0.8008926,0.7540165,0.001510329,0.6005602
2.1223e-07,0.8011565,0.9266549,0.001519446,0.6005673
2.12245e-07,0.8010229,1.066966,0.001526685,0.6005413
2.1226e-07,0.8011073,1.160913,0.001531679,0.6005612
2.12275e-07,0.8011024,1.199339,0.0015336,0.6005642
2.1229e-07,0.8009755,1.199995,0.00153207,0.6005737
2.12305e-07,0.8009516,1.200025,0.00153196,0.6005658
2.14e-07,0.8016248,1.200038,0.001533387,0.6005608
2.14975e-07,0.8017902,1.199967,0.001532664,0.600576
2.1499e-07,0.8014379,1.199984,0.001533668,0.6006208
2.15005e-07,0.8020057,1.199951,0.001531848,0.6005652
2.1502e-07,0.8022551,1.179484,0.001531924,0.6005853
2.15035e-07,0.8017446,1.106861,0.001528873,0.6005808
2.1505e-07,0.8019778,0.9882737,0.001522633,0.6005592
2.15065e-07,0.8018757,0.8344291,0.001514726,0.6006149
2.1508e-07,0.80196,0.6593378,0.001505699,0.6005877
2.15095e-07,0.802136,0.4788565,0.001497137,0.6005344
2.1511e-07,0.8018315,0.3093658,0.001489475,0.6005854
2.15125e-07,0.8018051,0.1662258,0.001482496,0.6005909
2.1514e-07,0.8017935,0.06243532,0.001476081,0.6005672
2.15155e-07,0.8020491,0.007494543,0.001472717,0.6005468
2.1517e-07,0.8021256,-9.453563e-06,0.001473158,0.6005502
2.15185e-07,0.8020515,-3.021931e-05,0.001473754,0.6005706
2.16e-07,0.8019153,8.582941e-06,0.001473794,0.6005263
2.18e-07,0.8023364,-1.107321e-05,0.001473162,0.6005599
2.18495e-07,0.8022411,7.231474e-06,0.001471558,0.6005732
2.1851e-07,0.8022749,3.09666e-06,0.001472255,0.6005754
2.18525e-07,0.8022284,-7.552158e-06,0.00147324,0.6005651
2.1854e-07,0.80202,0.01739504,0.001474156,0.6006004
2.18555e-07,0.8024331,0.09090062,0.00147786,0.6005836
2.1857e-07,0.8025706,0.2148828,0.001483953,0.6005982
2.18585e-07,0.8024858,0.3769655,0.001491744,0.6005731
2.186e-07,0.8025687,0.5612088,0.001501368,0.6005608
2.18615e-07,0.802499,0.7492791,0.001510177,0.6005837
2.1863e-07,0.8023952,0.9225489,0.001519128,0.6006049
2.18645e-07,0.8023581,1.063857,0.001526157,0.6006114
2.1866e-07,0.8023531,1.159193,0.001531044,0.6005667
2.18675e-07,0.8022665,1.199085,0.001532866,0.6005635
2.1869e-07,0.8025595,1.200023,0.001533014,0.6005746
2.18705e-07,0.8023208,1.199958,0.001531931,0.6005833
2.2e-07,0.8022524,1.200017,0.001532524,0.6005931
2.21375e-07,0.8021828,1.2,0.001532957,0.6005643
2.2139e-07,0.8021229,1.200025,0.001532619,0.6005772
2.21405e-07,0.8025019,1.198577,0.001533089,0.6005964
2.2142e-07,0.8023219,1.15912,0.001530955,0.6005898
2.21435e-07,0.8023803,1.06892,0.00152545,0.600578
2.2145e-07,0.8022793,0.9361574,0.001520242,0.600583
2.21465e-07,0.8021656,0.7729222,0.001512173,0.6006019
2.2148e-07,0.8021525,0.5940097,0.001502459,0.6005734
2.21495e-07,0.8021785,0.4155727,0.001493696,0.6005881
2.2151e-07,0.8023087,0.2539117,0.001486266,0.6006095
2.21525e-07,0.8021292,0.1236565,0.001479036,0.6005798
2.2154e-07,0.8023735,0.03663977,0.001475302,0.6005916
2.21555e-07,0.802273,0.0007081584,0.001472336,0.6005691
2.2157e-07,0.8024307,-1.079484e-05,0.001473709,0.600584
2.21585e-07,0.8026146,-3.845361e-05,0.00147331,0.6006036
2.22e-07,0.8022977,-1.684606e-05,0.001472668,0.6005826
2.24e-07,0.801991,-1.549418e-05,0.001472527,0.6006045
2.24895e-07,0.8015516,-2.127356e-06,0.001473327,0.6005792
2.2491e-07,0.8015165,-1.195753e-05,0.001473076,0.6005755
2.24925e-07,0.8015271,-2.893688e-05,0.001472805,0.600628
2.2494e-07,0.8012961,0.03014457,0.001474911,0.6005941
2.24955e-07,0.801533,0.1167832,0.001479628,0.6006207
2.2497e-07,0.8015953,0.2513413,0.001485894,0.6006013
2.24985e-07,0.801482,0.4203906,0.001494591,0.6005774
2.25e-07,0.8014747,0.6072345,0.001503768,0.6005855
2.25015e-07,0.8015584,0.7934349,0.001512611,0.6005978
2.2503e-07,0.8014295,0.9604005,0.001521492,0.6005975
2.25045e-07,0.8013956,1.091659,0.00152804,0.6005838
2.2506e-07,0.8015092,1.174187,0.001531658,0.600602
2.25075e-07,0.8015581,1.199978,0.001533331,0.600619
2.2509e-07,0.8016606,1.199946,0.001533118,0.6005921
2.25105e-07,0.8014515,1.199972,0.001532935,0.6005732
2.26e-07,0.8010963,1.200008,0.001533609,0.6006223
2.27775e-07,0.8007514,1.20007,0.00153221,0.6005988
2.2779e-07,0.8004728,1.200015,0.001532309,0.6005845
2.27805e-07,0.8006739,1.199988,0.001533087,0.6006282
2.2782e-07,0.8004614,1.174106,0.001531234,0.6006141
2.27835e-07,0.8009109,1.096235,0.00152815,0.6005964
2.2785e-07,0.8005123,0.973263,0.001522135,0.6005952
2.27865e-07,0.8008662,0.8164409,0.001513495,0.6005809
2.2788e-07,0.8005085,0.6399736,0.001504862,0.600603
2.27895e-07,0.8004317,0.4598896,0.001496623,0.6005994
2.2791e-07,0.8006148,0.2925098,0.001487866,0.6006016
2.27925e-07,0.8008581,0.1530278,0.001480565,0.6005911
2.2794e-07,0.8008758,0.05410747,0.001475958,0.6006165
2.27955e-07,0.8004563,0.004714785,0.001472314,0.6006119
2.2797e-07,0.8005575,1.573434e-06,0.00147247,0.6005847
2.27985e-07,0.8006048,1.152151e-05,0.001472412,0.6005918
2.28e-07,0.8006803,2.147919e-05,0.001473513,0.600623
2.3e-07,0.7999885,-7.46717e-06,0.001473509,0.6006576
2.31295e-07,0.7998604,1.575686e-05,0.001472389,0.6005943
2.3131e-07,0.7993829,-7.616213e-07,0.001472001,0.6006277
2.31325e-07,0.799559,0.00180304,0.001472405,0.6006338
2.3134e-07,0.7995061,0.04593301,0.001475577,0.6006264
2.31355e-07,0.7997865,0.1448898,0.001480255,0.6006134
2.3137e-07,0.7994226,0.2890217,0.001487909,0.600666
2.31385e-07,0.7999005,0.4639589,0.001496281,0.6006
2.314e-07,0.7996089,0.6523501,0.00150561,0.6006001
2.31415e-07,0.7993475,0.8355874,0.001515058,0.6006061
2.3143e-07,0.7996279,0.9954604,0.001522498,0.6006283
2.31445e-07,0.7993979,1.116149,0.001529156,0.6006123
2.3146e-07,0.7997472,1.18568,0.001532064,0.6005936
2.31475e-07,0.7995627,1.199998,0.001533334,0.6006405
2.3149e-07,0.799783,1.200005,0.001531904,0.600611
2.31505e-07,0.7995474,1.19998,0.001532218,0.6006223
2.32e-07,0.7995018,1.19996,0.001533375,0.6006252
2.34e-07,0.7987588,1.200037,0.001533026,0.6006262
2.34175e-07,0.7987132,1.200011,0.001533307,0.600612
2.3419e-07,0.7987536,1.199998,0.001533181,0.6005968
2.34205e-07,0.7989852,1.199486,0.00153383,0.6006251
2.3422e-07,0.7990393,1.164693,0.001531637,0.6006235
2.34235e-07,0.7986836,1.078632,0.001526779,0.600623
2.3425e-07,0.7987008,0.9492095,0.001520886,0.6006289
2.34265e-07,0.7987686,0.7880084,0.001512746,0.6006193
2.3428e-07,0.7987834,0.6098254,0.00150307,0.600647
2.34295e-07,0.7987526,0.4307043,0.001494343,0.6006158
2.3431e-07,0.7986977,0.2669639,0.001486656,0.6006273
2.34325e-07,0.7990634,0.133496,0.001479895,0.6006014
2.3434e-07,0.7987572,0.0422719,0.001474624,0.6006266
2.34355e-07,0.7990308,0.001672232,0.001473241,0.6006236
2.3437e-07,0.7988925,2.233618e-06,0.001472454,0.600586
2.34385e-07,0.7988425,-3.79109e-05,0.001473079,0.6006331
2.36e-07,0.7984096,-2.257441e-05,0.001471947,0.6006304
2.37695e-07,0.7986642,-1.527569e-05,0.001473663,0.6006474
2.3771e-07,0.7983677,2.091855e-05,0.001472471,0.600627
2.37725e-07,0.7984103,7.468514e-06,0.001473351,0.6006259
2.3774e-07,0.7985434,0.02615671,0.001474769,0.6006705
2.37755e-07,0.7984451,0.1090451,0.001478496,0.6006314
2.3777e-07,0.7984684,0.2406285,0.001484681,0.6006203
2.37785e-07,0.7984172,0.4077758,0.001493256,0.6006304
2.378e-07,0.7982852,0.593984,0.001502732,0.6006164
2.37815e-07,0.7985543,0.7808269,0.001511631,0.600625
2.3783e-07,0.7982473,0.9497529,0.001520082,0.6006335
2.37845e-07,0.7984096,1.083957,0.001527349,0.6006149
2.3786e-07,0.7984326,1.170264,0.00153183,0.6006354
2.37875e-07,0.7981707,1.200014,0.001533747,0.6006304
